Company,JobClosed,ClosedDate,JobComplete,JobCompletionDate,JobEngineered,CheckOff1,CheckOff2,CheckOff3,CheckOff4,CheckOff5,JobReleased,JobHeld,SchedStatus,JobNum,PartNum,RevisionNum,DrawNum,PartDescription,ProdQty,IUM,StartDate,StartHour,DueDate,DueHour,ReqDueDate,JobCode,QuoteNum,QuoteLine,ProdCode,UserChar1,UserChar2,UserChar3,UserChar4,UserDate1,UserDate2,UserDate3,UserDate4,UserDecimal1,UserDecimal2,UserInteger1,UserInteger2,CommentText,ExpenseCode,InCopyList,WIName,WIStartDate,WIStartHour,WIDueDate,WIDueHour,Candidate,SchedCode,SchedLocked,ProjectID,WIPCleared,JobFirm,PersonList,PersonID,ProdTeamID,QtyCompleted,Plant,DatePurged,TravelerReadyToPrint,TravelerLastPrinted,StatusReadyToPrint,StatusLastPrinted,CallNum,CallLine,JobType,RestoreFlag,PhaseID,AnalysisCode,LockQty,HDCaseNum,ProcessMode,PlannedActionDate,PlannedKitDate,MSPTaskID,MSPPredecessor,UserMapData,ProductionYield,OrigProdQty,PreserveOrigQtys,NoAutoCompletion,NoAutoClosing,CreatedBy,CreateDate,WhseAllocFlag,OwnershipStatus,PDMObjID,ExportRequested,SplitMfgCostElements,XRefPartNum,XRefPartType,XRefCustNum,BasePartNum,BaseRevisionNum,RoughCutScheduled,EquipID,PlanNum,MaintPriority,SplitJob,NumberSource,CloseMeterReading,IssueTopicID1,IssueTopicID2,IssueTopicID3,IssueTopicID4,IssueTopicID5,IssueTopicID6,IssueTopicID7,IssueTopicID8,IssueTopicID9,IssueTopicID10,IssueTopics,ResTopicID1,ResTopicID2,ResTopicID3,ResTopicID4,ResTopicID5,ResTopicID6,ResTopicID7,ResTopicID8,ResTopicID9,ResTopicID10,ResTopics,Forward,SchedSeq,PAAExists,DtlsWithinLeadTime,GroupSeq,RoughCut,PlanGUID,PlanUserID,LastChangedBy,LastChangedOn,EPMExportLevel,JobWorkflowState,JobCSR,ExternalMES,SysRowID,LastExternalMESDate,LastScheduleDate,LastScheduleProc,SchedPriority,DaysLate,ContractID,ProjProcessed,SyncReqBy,CustName,CustID,IsCSRSet,UnReadyCostProcess,ProcSuspendedUpdates,ProjProcessedDate,PCLinkRemoved,ForeignSysRowID,ssePart_c,EngineerCode_c,EngineeringApproval_c,EngineeringReview_c,QtyMinimum_c,Customer_c,QualityApproval_c,InitialReview_c
HEM,1,2017-11-29,1,2017-11-28,1,0,0,0,0,0,1,0,1,70282,1723529-5,N/C,,"Ring, Support",40,EA,2017-09-28,0,2017-12-14,0,2017-12-14,,0,0,RING,,,,,,,,,0,0,0,0,,,1,,2017-09-28,0,2017-12-14,0,1,NORMAL,0,,1,1,,,,40,MfgSys,,0,2017-09-30,0,,0,0,MFG,,,,1,0,S,2017-09-28,2017-09-28,,,,1,40,0,0,0,sclark,2017-09-28,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,49934375-2C8A-41C2-9F3B-11F6CC570BD0,,,,-999510,2,,0,0,,,0,0,,,0,49934375-2C8A-41C2-9F3B-11F6CC570BD0,0,,1,1,0,,0,0
SMC,1,2017-09-18,1,2017-08-30,1,0,0,0,0,0,1,1,1,021083-4,4096523-109P01,E,,"Nut, Tube, Coupling",759,EA,2017-08-28,12,2017-08-30,0,2017-08-30,,0,0,NUT,,,,,,,,,0,0,0,0,"SPLIT 759 PCS FROM J021083 AFTER OP # 80  JD 08/30/17SEE ATTACHMENTS FOR TRAVELER LEGACY",,0,,2017-08-28,12,2017-08-30,0,1,NORMAL,0,,1,1,,,,759,MfgSys,,0,2017-08-30,0,,0,0,MFG,,,,0,0,S,2017-08-24,2017-08-28,,,,1,759,0,0,0,JDillon,2017-08-30,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,743E7C9E-F249-45B8-891D-1218EEB1A673,,,,0,0,,0,0,,,0,0,,,0,743E7C9E-F249-45B8-891D-1218EEB1A673,0,,0,0,0,,0,0
HEM,1,2018-04-11,1,2018-04-04,1,0,0,0,0,0,1,1,R,81633,806339-1,B,,"Lug, Core",25,EA,2018-04-06,23.86,2018-04-30,0,2018-04-30,,0,0,CUSTOM,,,,,,,,,0,0,0,0,"CONTRACT #                                         DPAS RATINGN00019-06-C-0081                                      DO-A1N00019-14-G-0004-N0001917F0150          DOA1N00019-16-C-0048                                      DOA1",,1,,2018-04-06,23.86,2018-04-30,0,1,NORMAL,0,,1,1,RPaul,RPaul,,23,MfgSys,,0,2018-03-01,0,,0,0,MFG,,,,1,0,S,2018-04-06,2018-04-06,,,,1,5,0,0,0,Ejorge,2018-01-30,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,,,,0,,,0,40B369CE-BFB6-4A19-A1A7-122A8A4D313C,,,,-999030,4,,0,0,,,0,0,,,0,40B369CE-BFB6-4A19-A1A7-122A8A4D313C,0,,1,1,20,UTAS,1,1
HEM,1,2018-01-18,1,2018-01-17,1,0,0,0,0,0,1,0,1,64687,728993-1,N/C,,"Nut, Self-locking",50,EA,2017-12-11,13.28,2017-12-29,24,2017-12-31,,0,0,NUT,,,,,,,,,0,0,0,0,Hsd Rolled Date Back,,1,,2017-12-11,13.28,2017-12-29,24,1,NORMAL,0,,1,1,RPaul,RPaul,,48,MfgSys,,0,2017-11-04,0,,0,0,MFG,,,,1,0,S,2017-12-11,2017-12-11,,,,1,50,0,0,0,sclark,2017-09-28,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,73D6D4B4-4BB6-488D-8057-122C6832AD58,,,,-982710,72,,0,0,,,0,0,,,0,73D6D4B4-4BB6-488D-8057-122C6832AD58,0,110,1,1,45,,1,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,83008,780012-1,A,,"Retainer, Spring",250,EA,2018-07-11,12.5,2018-09-06,0,2018-09-06,,0,0,RETAINER,,,,,,,,,0,0,0,0,,,1,,2018-07-11,12.5,2018-09-06,0,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-07-11,2018-07-11,,,,1,5,0,0,0,Ejorge,2018-03-17,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,13240,1,0,0,1,,,,,0,,,0,3E61CCAE-B11C-4AA3-9A49-1232481D849C,,,,-991110,37,,0,0,,,0,0,,,0,3E61CCAE-B11C-4AA3-9A49-1232481D849C,0,,0,0,235,UTAS,0,0
SMC,0,,0,,1,0,0,0,0,0,0,1,R,022065,4088T14P01,D,,Connector. Fuel,1750,EA,2018-06-18,6,2018-08-02,10,2018-08-27,,0,0,ADAPTERS,,,,,,,,,0,0,0,0,,,1,,2018-06-18,6,2018-08-02,10,0,NORMAL,0,,0,1,,,,0,MfgSys,,0,,0,,0,0,MFG,,,,0,0,S,2018-06-14,2018-06-18,,,,1,997,0,0,0,Ejorge,2018-05-29,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,1001E911-C4FC-461A-9B6C-1237027470C7,,,,0,0,,0,1,,,0,0,,,0,1001E911-C4FC-461A-9B6C-1237027470C7,0,,0,0,0,,0,0
HEM,1,2017-10-20,1,2017-10-10,1,0,0,0,0,0,1,0,1,70548,315A1868-4STAR,A,,Rod Blank,72,EA,2017-10-02,6,2017-10-05,9.72,2017-10-03,,0,0,ROD,,,,,,,,,0,0,0,0,,,1,,2017-10-02,6,2017-10-05,9.72,1,NORMAL,0,,1,1,,,,72,MfgSys,,0,2017-09-30,0,,0,0,MFG,,,,1,0,S,2017-10-02,2017-10-02,,,,1,72,0,0,0,sclark,2017-09-28,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,2253595B-DC4D-4B5D-BCDF-123FE55B7377,,,,-1000470,-2,,0,0,,,0,0,,,0,2253595B-DC4D-4B5D-BCDF-123FE55B7377,0,,1,1,0,,0,0
HEM,1,2017-11-27,1,2017-11-22,1,0,0,0,0,0,1,0,1,69464,520869,A,,Plate,70,EA,2017-10-10,6.43,2017-11-16,9.17,2017-10-25,,0,0,CUSTOM,,,,,,,,,0,0,0,0,"Contract #             Dpas Rating
Spe4ax-14-d-9417           Do-a1",,1,,2017-10-10,6.43,2017-11-16,9.17,1,NORMAL,0,,1,1,,,,71,MfgSys,,0,2017-10-03,0,,0,0,MFG,,,,1,0,S,2017-10-10,2017-10-10,,,,1,70,0,0,0,sclark,2017-09-28,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,DCE92375-7CA3-488D-A7FB-1243CF2E662F,,,,-998070,8,,0,0,,,0,0,,,0,DCE92375-7CA3-488D-A7FB-1243CF2E662F,0,,1,1,0,,0,0
HEM,1,2017-10-31,1,2017-10-02,1,0,0,0,0,0,1,0,1,69638,727528-2,D,,"Bushing, Split",350,EA,2017-09-28,0,2017-10-03,9,2017-09-10,,0,0,BUSHING,,,,,,,,,0,0,0,0,,,1,,2017-09-28,0,2017-10-03,9,1,NORMAL,0,,1,1,,,,698,MfgSys,,0,2017-09-30,0,,0,0,MFG,,,,1,0,S,2017-09-28,2017-09-28,,,,1,350,0,0,0,sclark,2017-09-28,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,94CA64D7-1B81-4ED6-974C-125863AAE01E,,,,-1000230,-1,,0,0,,,0,0,,,0,94CA64D7-1B81-4ED6-974C-125863AAE01E,0,,1,1,0,,0,0
SMC,1,2017-06-07,1,2017-06-05,1,0,0,0,0,0,1,1,R,020639,1508M62P01,ONO,,"Clamp,Tube-Middle",57,EA,2016-09-23,12.22,2016-10-14,14,2016-10-17,,0,0,MISC,,,,,,,,,0,0,0,0,,,0,,2016-09-23,12.22,2016-10-14,14,1,NORMAL,0,,1,1,,,,60,MfgSys,,0,2016-10-17,0,,0,0,MFG,,,,0,0,,2016-09-21,2016-09-23,,,,1,3,0,0,0,sbevets1,2016-10-14,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,C026B4A4-48BE-4C4D-B464-1267ECBFD43C,,,,0,0,,0,0,,,0,0,,,0,C026B4A4-48BE-4C4D-B464-1267ECBFD43C,0,,0,0,0,,0,0
SMC,0,,0,,1,0,0,0,0,0,0,1,R,MRP00000000249,4127T09P01,A,,"Bushing, Actuator- Compressor",350,EA,2019-04-18,7.07,2019-08-09,14,2019-08-10,,0,0,BUSHING,,,,,,,,,0,0,0,0,,,0,,2019-04-18,7.07,2019-08-09,14,0,NORMAL,0,,0,0,,,,0,MfgSys,,0,,0,,0,0,MFG,,,,0,0,S,2019-04-16,2019-04-18,,,,1,350,0,0,0,Ejorge,2018-06-02,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,3D241593-9CFC-4456-83B0-12680BB7F40C,,,,0,0,,0,0,,,0,0,,,0,3D241593-9CFC-4456-83B0-12680BB7F40C,0,,0,0,0,,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,82920,732154-9,A,,"Pin, Straight, Headless",100,EA,2018-07-12,18.7,2018-11-09,0,2018-11-09,,0,0,PIN,,,,,,,,,0,0,0,0,,,1,,2018-07-12,18.7,2018-11-09,0,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-07-12,2018-07-12,,,,1,18,0,0,0,Ejorge,2018-03-17,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,13630,1,0,0,1,,,,,0,,,0,7D615362-263F-4FF9-B1C3-126B6D57DC01,,,,-989910,42,,0,0,,,0,0,,,0,7D615362-263F-4FF9-B1C3-126B6D57DC01,0,,0,0,90,UTAS,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,MRP00000233148,51218,H,,Wire-lock,50,EA,2019-04-10,22.71,2019-04-19,0,2019-04-19,,0,0,CUSTOM,,,,,,,,,0,0,0,0,,,0,,2019-04-10,22.71,2019-04-19,0,0,NORMAL,0,,0,0,,,,0,MfgSys,,0,,0,,0,0,MFG,,,,0,0,S,2019-04-10,2019-04-10,,,,1,50,0,0,0,Ejorge,2018-06-02,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,25650,1,1,0,1,,,,,0,,,0,341FF115-6CC4-4F41-9212-127C828FB237,,,,-925590,310,,0,0,,,0,0,,,0,341FF115-6CC4-4F41-9212-127C828FB237,0,,0,0,0,,0,0
HEM,1,2017-11-17,1,2017-11-07,1,0,0,0,0,0,1,0,1,69968,R600-93,K,,Adjusting Screw,200,EA,2017-09-28,0,2017-10-26,0,2017-10-26,,0,0,SCREW,,,,,,,,,0,0,0,0,,,1,,2017-09-28,0,2017-10-26,0,1,NORMAL,0,,1,1,,,,200,MfgSys,,0,2017-09-30,0,,0,0,MFG,,,,1,0,S,2017-09-28,2017-09-28,,,,1,200,0,0,0,sclark,2017-09-28,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,94EE16B8-8BF5-41DA-B9BA-129115F78050,,,,-996870,13,,0,0,,,0,0,,,0,94EE16B8-8BF5-41DA-B9BA-129115F78050,0,,1,1,0,,0,0
SMC,1,2016-05-25,1,2016-05-25,1,0,0,0,0,0,1,1,1,000242-3,2050M57P01,B,,"Sleeve, Vane-Compressor Stator STG 2 & 3",3344,EA,2016-03-02,12.3,2016-04-06,24,2016-03-31,,0,0,SLEEVE,,,,,,,,,0,0,70735,0,"LOT NO 19746 SPLIT 3,584 PCS TO J000242-3-2 AFTER OP #40",,0,,2016-03-02,12.3,2016-04-06,24,1,NORMAL,0,,1,1,,,,2969,MfgSys,,0,2016-03-31,0,,0,0,MFG,,,,0,0,S,2016-03-29,2016-03-31,,,,0,3616,0,0,0,JDillon,2016-03-31,0,,,,0,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,5418B455-5271-499B-9A31-1292B5C4A8BC,,,,0,0,,0,0,,,0,0,,,0,5418B455-5271-499B-9A31-1292B5C4A8BC,0,,0,0,0,,0,0
SMC,1,2018-04-11,1,2018-04-09,1,0,0,0,0,0,1,1,R,021798,368120,A,,"PIN, STEPPED",48,EA,2018-02-08,6,2018-03-06,11,2018-02-11,,0,0,MISC,,,,,,,,,0,0,0,0,,,1,,2018-02-08,6,2018-03-06,11,1,NORMAL,0,,1,1,,,,50,MfgSys,,0,2018-03-30,0,,0,0,MFG,,,,1,0,S,2018-02-06,2018-02-08,,,,1,43,0,0,0,Ejorge,2018-02-05,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,1C31C06F-1245-4BCC-A722-129F061E0FC7,,,,0,0,,0,1,,,0,0,,,0,1C31C06F-1245-4BCC-A722-129F061E0FC7,0,29,1,1,0,,1,1
HEM,0,,0,,1,0,0,0,0,0,1,1,R,81933,706382,E,,"Pin, Straight, Headless",100,EA,2018-07-12,13.57,2018-10-05,0,2018-10-05,,0,0,PIN,,,,,,,,,0,0,0,0,Designated Operator/inspector Process,,1,,2018-07-12,13.57,2018-10-05,0,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,2018-05-10,0,,0,0,MFG,,,,1,0,S,2018-07-12,2018-07-12,,,,1,14,0,0,0,Ejorge,2018-02-16,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,13370,1,0,0,1,,,,,0,,,0,55CD582D-BF86-4CCD-AD37-12A1F3B7B370,,,,-990870,38,,0,0,,,0,0,,,0,55CD582D-BF86-4CCD-AD37-12A1F3B7B370,0,,1,1,20,UTAS,1,1
HEM,1,2018-05-16,1,2018-05-15,1,0,0,0,0,0,1,1,R,81377,522426-5,B,,"Sleeve, Brush Block",30,EA,2018-04-04,6,2018-05-25,8.25,2018-05-09,,0,0,CUSTOM,,,,,,,,,0,0,0,0,,,1,,2018-04-04,6,2018-05-25,8.25,1,NORMAL,0,,1,1,RPaul,RPaul,,30,MfgSys,,0,2018-03-15,0,,0,0,MFG,,,,1,0,S,2018-04-04,2018-04-04,,,,1,22,0,0,0,Ejorge,2018-01-10,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,,,,0,,,0,8FCA183F-E66F-40C8-885E-12A3DD85D4E5,,,,-1002630,-11,,0,0,,,0,0,,,0,8FCA183F-E66F-40C8-885E-12A3DD85D4E5,0,,1,1,25,UTAS,1,1
HEM,0,,0,,1,0,0,0,0,0,0,1,R,82887,AMS6378_0.3000GD,G,,AMS 6378 0.3000 GD (4142H MOD; ETD-150),24,FT,2018-08-22,23,2018-08-31,0,2018-08-31,,0,0,,,,,,,,,,0,0,0,0,GRIND AT SPENCER,,1,,2018-08-22,23,2018-08-31,0,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-08-22,2018-08-22,,,,1,6.6394,0,0,0,Ejorge,2018-03-17,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,15680,1,0,0,1,,,,,0,,,0,7707606E-E00C-4150-AF0C-12A76FFA4C06,,,,-981030,79,,0,0,,,0,0,,,0,7707606E-E00C-4150-AF0C-12A76FFA4C06,0,,1,1,24,,1,1
HEM,1,2018-04-13,1,2018-04-11,1,0,0,0,0,0,1,1,R,81798,AMS5894_0.3000GD,D,,AMS 5894 0.3000 GD (STELLITE),15.89,FT,2018-04-02,21.89,2018-04-16,0,2018-04-16,,0,0,,,,,,,,,,0,0,0,0,,,1,,2018-04-02,21.89,2018-04-16,0,1,NORMAL,0,,1,1,RPaul,RPaul,,20,MfgSys,,0,2018-03-01,0,,0,0,MFG,,,,1,0,S,2018-04-06,2018-04-06,,,,1,15.89,0,0,0,Ejorge,2018-02-07,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,,,,0,,,0,790E0623-40D5-4B2E-BFBE-12AAF3BE66CD,,,,-997590,10,,0,0,,,0,0,,,0,790E0623-40D5-4B2E-BFBE-12AAF3BE66CD,0,,1,1,0,,1,1
HEM,0,,0,,1,0,0,0,0,0,0,1,R,83542,29802,C,,"Insulator, Electrical",1000,EA,2018-12-14,21,2019-02-06,0,2019-02-06,,0,0,CUSTOM,,,,,,,,,0,0,0,0,No B.o.m. Required - Purchased Part,,1,,2018-12-14,21,2019-02-06,0,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-12-14,2018-12-14,,,,1,66,0,0,0,Ejorge,2018-03-26,0,,,,1,,,332,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,21260,1,0,0,1,,,,,0,,,0,CA354EF9-C10F-4F0F-A2AC-12ACE24DCC1B,,,,-953430,194,,0,0,,,0,0,,,0,CA354EF9-C10F-4F0F-A2AC-12ACE24DCC1B,0,,0,0,1000,UTAS,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,83712,AMS5612_RC30-38_0.3750RD_HS461,J,,AMS 5612 RC 30-38 0.3750 RD (410),24,FT,2018-07-20,22,2018-08-14,0,2018-08-14,,0,0,,,,,,,,,,0,0,0,0,,,1,,2018-07-20,22,2018-08-14,0,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-07-20,2018-07-20,,,,1,11.744,0,0,0,Ejorge,2018-04-04,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,13940,1,0,0,1,,,,,0,,,0,0626E101-506B-4D59-9440-12B07A33773E,,,,-988470,48,,0,0,,,0,0,,,0,0626E101-506B-4D59-9440-12B07A33773E,0,,0,0,24,,0,0
HEM,1,2017-10-31,1,2017-10-06,1,0,0,0,0,0,1,0,1,70615,BONHNE4-212,L,,"Body, Rod End",104,EA,2017-10-02,6,2017-10-10,9,2017-10-04,,0,0,CUSTOM,,,,,,,,,0,0,0,0,,,1,,2017-10-02,6,2017-10-10,9,1,NORMAL,0,,1,1,,,,104,MfgSys,,0,2017-09-30,0,,0,0,MFG,,,,1,0,S,2017-10-02,2017-10-02,,,,1,104,0,0,0,sclark,2017-09-28,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,4986586E-8A7D-436A-A810-12B885354DCD,,,,-1001430,-6,,0,0,,,0,0,,,0,4986586E-8A7D-436A-A810-12B885354DCD,0,,1,1,0,,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,82980,810378-2,N/C,,"Guide, Piston",350,EA,2018-07-19,13.97,2018-10-30,0,2018-10-30,,0,0,GUIDE,,,,,,,,,0,0,0,0,,,1,,2018-07-19,13.97,2018-10-30,0,0,NORMAL,0,,0,1,JGlaude,JGlaude,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-07-19,2018-07-19,,,,1,2,0,0,0,Ejorge,2018-03-17,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,13610,1,0,0,1,,,,,0,,,0,25039060-5D1A-426E-B2BE-12C9FF780892,,,,-989910,42,,0,0,,,0,0,,,0,25039060-5D1A-426E-B2BE-12C9FF780892,0,,0,0,325,UTAS,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,82693,781101-3M1,A,,"Nozzle, Fog-spray Assy",20,EA,2018-12-21,23,2019-01-17,0,2019-01-17,,0,0,CUSTOM,,,,,,,,,0,0,0,0,,,1,,2018-12-21,23,2019-01-17,0,0,NORMAL,0,,0,1,JGlaude,JGlaude,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-12-21,2018-12-21,,,,1,3,0,0,0,Ejorge,2018-03-16,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,21620,1,0,0,1,,,,,0,,,0,726B530B-8686-4E7A-AC80-12CA5BF2BF9C,,,,-951510,202,,0,0,,,0,0,,,0,726B530B-8686-4E7A-AC80-12CA5BF2BF9C,0,,0,0,15,UTAS,0,0
HEM,1,2018-04-17,1,2018-04-17,1,0,0,0,0,0,1,0,1,83698,5322269-02,A,,Rod - Threaded End,100,EA,2018-04-04,6,2018-05-11,13,2018-04-23,,0,0,ROD,,,,,,,,,0,0,0,0,"P.O. NOTE: USE GOOD PART FOR TEST AND SET UP. PROTECT THREADS WITH SUPPLIED CAPS.MATERIAL HEAT #972325HEAT TREAT CERT #IS00602932",,1,,2018-04-04,6,2018-05-11,13,1,NORMAL,0,,1,1,,,,99,MfgSys,,0,2018-04-03,0,,0,0,MFG,,,,1,0,S,2018-04-04,2018-04-04,,,,1,100,0,0,0,TLentini,2018-04-03,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,F61B3829-2639-4EDF-893A-12CB492C3864,,,,-1004310,-18,,0,0,,,0,0,,,0,F61B3829-2639-4EDF-893A-12CB492C3864,0,,1,1,99,POLAMER,1,1
SMC,0,,0,,1,0,0,0,0,0,0,1,R,021766,5151T08P04,C,,"Ferrule, Tube",75,EA,2018-05-24,6,2018-06-06,11.48,2018-05-23,,0,0,FERRULE,,,,,,,,,0,0,0,0,,,1,,2018-05-24,6,2018-06-06,11.48,0,NORMAL,0,,0,1,,,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-05-22,2018-05-24,,,,1,20,0,0,0,Ejorge,2018-01-29,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,2030,0,0,0,1,,,,,0,,,0,9B659E4D-1DC3-4904-9301-12CC9DA9A15C,,,,-1003110,-13,,0,0,,,0,0,,,0,9B659E4D-1DC3-4904-9301-12CC9DA9A15C,0,,0,0,0,,0,1
HEM,0,,0,,1,0,0,0,0,0,1,1,R,81519,554838,N/C,,"Plug, Filter",49,EA,2018-05-21,6,2018-07-11,8,2017-09-27,,0,0,PLUG,,,,,,,,,0,0,0,0,"UNDER LEAD TIME ORDERFIRST TIME RUN",,1,,2018-05-21,6,2018-07-11,8,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,2018-03-22,0,,0,0,MFG,,,,1,0,S,2018-05-21,2018-05-21,,,,1,41,0,0,0,Ejorge,2018-01-25,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,3220,1,0,0,0,,,,,0,,,0,C970BB50-8764-4DAA-8187-12DCCA70C2F3,,,,-1011510,-48,,0,0,,,0,0,,,0,C970BB50-8764-4DAA-8187-12DCCA70C2F3,0,002,1,1,49,UTAS,1,1
HEM,0,,1,2018-06-01,1,0,0,0,0,0,1,1,R,80769,1723529-2,N/C,,"Ring, Support",35,EA,2018-03-29,18.65,2018-05-31,9.58,2018-05-11,,0,0,RING,,,,,,,,,0,0,0,0,,,1,,2018-03-29,18.65,2018-05-31,9.58,1,NORMAL,0,,0,1,RPaul,RPaul,,35,MfgSys,,0,2018-03-01,0,,0,0,MFG,,,,1,0,S,2018-03-29,2018-03-29,,,,1,25,0,0,0,Ejorge,2017-11-14,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,B6E7B57B-DEC4-4319-810E-12E1F29B743D,,,,-1001190,-5,,0,0,,,0,0,,,0,B6E7B57B-DEC4-4319-810E-12E1F29B743D,0,,1,1,20,UTAS,1,1
HEM,1,2018-01-29,1,2018-01-26,1,0,0,0,0,0,1,0,1,81502,L44617P02,D,,Adapter,24,EA,2018-01-29,22.1,2018-01-31,0,2018-01-31,,0,0,CUSTOM,,,,,,,,,0,0,0,0,,,1,,2018-01-29,22.1,2018-01-31,0,1,NORMAL,0,,1,1,,,,24,MfgSys,,0,2018-01-25,0,,0,0,MFG,,,,0,0,S,2018-01-29,2018-01-29,,,,1,24,0,0,0,TLentini,2018-01-25,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,52ECE8B0-2710-4F55-85CF-12E3C40A5B2F,,,,0,0,,0,0,,,0,0,,,0,52ECE8B0-2710-4F55-85CF-12E3C40A5B2F,0,,1,1,24,VAM,1,1
